holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,hour,weekday,month
,275.93,0.0,0.0,60,Fog,8,Sunday,October
,275.93,0.0,0.0,60,Mist,8,Sunday,October
,284.09,0.0,0.0,75,Clouds,17,Sunday,October
,282.6,0.0,0.0,75,Clouds,18,Sunday,October
,281.72,0.0,0.0,90,Clouds,22,Sunday,October
,281.26,0.0,0.0,90,Clouds,23,Sunday,October
,281.29,0.0,0.0,75,Clouds,0,Monday,October
,281.01,0.0,0.0,75,Clouds,1,Monday,October
,280.57,0.0,0.0,40,Clouds,2,Monday,October
,280.54,0.0,0.0,75,Clouds,3,Monday,October
,279.37,0.0,0.0,8,Mist,4,Monday,October
,279.18,0.0,0.0,8,Mist,5,Monday,October
,279.05,0.0,0.0,8,Mist,6,Monday,October
,282.7,0.0,0.0,38,Clear,10,Monday,October
,286.17,0.0,0.0,40,Clouds,11,Monday,October
,288.61,0.0,0.0,75,Clouds,12,Monday,October
,290.59,0.0,0.0,20,Clouds,13,Monday,October
,292.21,0.0,0.0,75,Clouds,14,Monday,October
,293.56,0.0,0.0,75,Clouds,15,Monday,October
,293.43,0.0,0.0,40,Clouds,16,Monday,October
,293.4,0.0,0.0,40,Clouds,17,Monday,October
,291.47,0.0,0.0,20,Clouds,18,Monday,October
,289.17,0.0,0.0,20,Clouds,19,Monday,October
,287.28,0.0,0.0,1,Clear,20,Monday,October
,286.1,0.0,0.0,1,Clear,21,Monday,October
,285.45,0.0,0.0,75,Clouds,22,Monday,October
,285.33,0.0,0.0,90,Clouds,23,Monday,October
,285.07,0.0,0.0,90,Clouds,0,Tuesday,October
,284.58,0.0,0.0,90,Clouds,1,Tuesday,October
,283.88,0.0,0.0,75,Clouds,2,Tuesday,October
,283.55,0.0,0.0,75,Clouds,3,Tuesday,October
,282.85,0.0,0.0,20,Clouds,4,Tuesday,October
,282.42,0.0,0.0,20,Clouds,5,Tuesday,October
,282.13,0.0,0.0,75,Clouds,6,Tuesday,October
,281.85,0.0,0.0,40,Clouds,7,Tuesday,October
,281.85,0.0,0.0,20,Clouds,8,Tuesday,October
,283.07,0.0,0.0,75,Clouds,9,Tuesday,October
,284.53,0.0,0.0,90,Clouds,10,Tuesday,October
,285.6,0.0,0.0,75,Clouds,11,Tuesday,October
,286.63,0.0,0.0,90,Clouds,12,Tuesday,October
,286.75,0.0,0.0,99,Rain,13,Tuesday,October
,287.97,0.0,0.0,90,Clouds,14,Tuesday,October
,288.54,0.0,0.0,99,Thunderstorm,15,Tuesday,October
,288.72,0.0,0.0,90,Clouds,16,Tuesday,October
,288.53,0.0,0.0,90,Clouds,17,Tuesday,October
,288.16,0.0,0.0,90,Clouds,18,Tuesday,October
,287.59,0.0,0.0,90,Clouds,19,Tuesday,October
,287.21,0.0,0.0,90,Clouds,20,Tuesday,October
,286.29,0.0,0.0,90,Clouds,21,Tuesday,October
,285.7,0.0,0.0,90,Clouds,22,Tuesday,October
,285.61,0.0,0.0,90,Clouds,23,Tuesday,October
,285.37,0.0,0.0,99,Drizzle,0,Wednesday,October
,285.37,0.0,0.0,99,Mist,0,Wednesday,October
,285.51,0.0,0.0,90,Clouds,1,Wednesday,October
,285.6,0.0,0.0,100,Haze,2,Wednesday,October
,285.99,0.0,0.0,100,Mist,3,Wednesday,October
,285.99,0.0,0.0,100,Haze,3,Wednesday,October
,285.94,0.0,0.0,100,Mist,4,Wednesday,October
,285.94,0.0,0.0,100,Thunderstorm,4,Wednesday,October
,285.97,0.0,0.0,90,Mist,5,Wednesday,October
,285.97,0.0,0.0,90,Rain,5,Wednesday,October
,285.97,0.0,0.0,90,Thunderstorm,5,Wednesday,October
,285.73,0.0,0.0,90,Mist,6,Wednesday,October
,285.73,0.0,0.0,90,Thunderstorm,6,Wednesday,October
,285.73,0.0,0.0,90,Rain,6,Wednesday,October
,285.73,0.0,0.0,90,Thunderstorm,6,Wednesday,October
,285.5,0.0,0.0,90,Rain,7,Wednesday,October
,285.5,0.0,0.0,90,Mist,7,Wednesday,October
,285.55,0.0,0.0,90,Drizzle,8,Wednesday,October
,285.55,0.0,0.0,90,Mist,8,Wednesday,October
,285.55,0.0,0.0,90,Rain,8,Wednesday,October
,285.55,0.0,0.0,90,Thunderstorm,8,Wednesday,October
,285.93,0.0,0.0,90,Drizzle,9,Wednesday,October
,285.93,0.0,0.0,90,Mist,9,Wednesday,October
,285.93,0.0,0.0,90,Rain,9,Wednesday,October
,286.34,0.0,0.0,90,Mist,10,Wednesday,October
,286.82,0.0,0.0,90,Mist,11,Wednesday,October
,286.82,0.0,0.0,90,Fog,11,Wednesday,October
,288.36,0.0,0.0,90,Mist,12,Wednesday,October
,288.36,0.0,0.0,90,Haze,12,Wednesday,October
,288.36,0.0,0.0,90,Fog,12,Wednesday,October
,289.08,0.0,0.0,90,Haze,13,Wednesday,October
,289.08,0.0,0.0,90,Mist,13,Wednesday,October
,289.08,0.0,0.0,90,Fog,13,Wednesday,October
,289.88,0.0,0.0,90,Mist,14,Wednesday,October
,289.88,0.0,0.0,90,Haze,14,Wednesday,October
,290.24,0.0,0.0,90,Mist,15,Wednesday,October
,290.24,0.0,0.0,90,Haze,15,Wednesday,October
,290.24,0.0,0.0,90,Rain,15,Wednesday,October
,290.01,0.0,0.0,90,Mist,16,Wednesday,October
,289.62,0.0,0.0,90,Haze,17,Wednesday,October
,289.62,0.0,0.0,90,Mist,17,Wednesday,October
,289.61,0.0,0.0,90,Haze,18,Wednesday,October
,289.61,0.0,0.0,90,Mist,18,Wednesday,October
,289.06,0.0,0.0,90,Mist,19,Wednesday,October
,288.34,0.0,0.0,75,Haze,20,Wednesday,October
,288.34,0.0,0.0,75,Mist,20,Wednesday,October
,287.06,0.0,0.0,20,Mist,21,Wednesday,October
,287.41,0.0,0.0,75,Mist,22,Wednesday,October
,287.52,0.0,0.0,90,Mist,23,Wednesday,October
,287.81,0.0,0.0,90,Mist,0,Thursday,October
,287.29,0.0,0.0,75,Mist,1,Thursday,October
,287.23,0.0,0.0,90,Mist,2,Thursday,October
,286.44,0.0,0.0,90,Mist,3,Thursday,October
,285.32,0.0,0.0,90,Mist,4,Thursday,October
,285.32,0.0,0.0,90,Fog,4,Thursday,October
,285.43,0.0,0.0,90,Mist,5,Thursday,October
,285.53,0.0,0.0,75,Mist,6,Thursday,October
,285.2,0.0,0.0,90,Mist,7,Thursday,October
,285.2,0.0,0.0,90,Fog,7,Thursday,October
,285.02,0.0,0.0,90,Mist,8,Thursday,October
,286.43,0.0,0.0,90,Mist,10,Thursday,October
,287.36,0.0,0.0,90,Mist,11,Thursday,October
,287.6,0.0,0.0,90,Mist,12,Thursday,October
,287.29,0.0,0.0,90,Clouds,13,Thursday,October
,286.41,0.0,0.0,90,Rain,14,Thursday,October
,286.41,0.0,0.0,90,Mist,14,Thursday,October
,286.41,0.0,0.0,90,Drizzle,14,Thursday,October
,286.41,0.0,0.0,90,Drizzle,14,Thursday,October
,285.8,0.0,0.0,90,Drizzle,15,Thursday,October
,285.8,0.0,0.0,90,Mist,15,Thursday,October
,285.8,0.0,0.0,90,Rain,15,Thursday,October
,285.8,0.0,0.0,90,Drizzle,15,Thursday,October
,285.8,0.0,0.0,90,Rain,15,Thursday,October
,285.29,0.0,0.0,90,Rain,16,Thursday,October
,285.29,0.0,0.0,90,Mist,16,Thursday,October
,285.29,0.0,0.0,90,Drizzle,16,Thursday,October
,284.77,0.0,0.0,90,Rain,17,Thursday,October
,284.77,0.0,0.0,90,Mist,17,Thursday,October
,284.77,0.0,0.0,90,Rain,17,Thursday,October
,284.29,0.0,0.0,90,Drizzle,18,Thursday,October
,284.29,0.0,0.0,90,Mist,18,Thursday,October
,284.29,0.0,0.0,90,Rain,18,Thursday,October
,284.29,0.0,0.0,90,Rain,18,Thursday,October
,283.79,0.0,0.0,90,Drizzle,19,Thursday,October
,283.79,0.0,0.0,90,Mist,19,Thursday,October
,283.79,0.0,0.0,90,Rain,19,Thursday,October
,283.44,0.0,0.0,90,Rain,20,Thursday,October
,283.44,0.0,0.0,90,Mist,20,Thursday,October
,283.44,0.0,0.0,90,Drizzle,20,Thursday,October
,283.22,0.0,0.0,90,Rain,21,Thursday,October
,283.22,0.0,0.0,90,Mist,21,Thursday,October
,283.22,0.0,0.0,90,Drizzle,21,Thursday,October
,282.82,0.0,0.0,90,Clouds,22,Thursday,October
,282.13,0.0,0.0,90,Clouds,23,Thursday,October
,281.05,0.0,0.0,90,Rain,0,Friday,October
,281.05,0.0,0.0,90,Rain,0,Friday,October
,281.05,0.0,0.0,90,Drizzle,0,Friday,October
,280.44,0.0,0.0,90,Drizzle,1,Friday,October
,280.44,0.0,0.0,90,Rain,1,Friday,October
,280.07,0.0,0.0,90,Rain,2,Friday,October
,280.07,0.0,0.0,90,Mist,2,Friday,October
,280.07,0.0,0.0,90,Drizzle,2,Friday,October
,279.54,0.0,0.0,90,Rain,3,Friday,October
,279.54,0.0,0.0,90,Mist,3,Friday,October
,279.54,0.0,0.0,90,Drizzle,3,Friday,October
,279.54,0.0,0.0,90,Drizzle,3,Friday,October
,278.93,0.0,0.0,90,Rain,4,Friday,October
,278.93,0.0,0.0,90,Mist,4,Friday,October
,278.93,0.0,0.0,90,Rain,4,Friday,October
,278.93,0.0,0.0,90,Drizzle,4,Friday,October
,278.93,0.0,0.0,90,Drizzle,4,Friday,October
,278.27,0.0,0.0,90,Rain,5,Friday,October
,278.27,0.0,0.0,90,Mist,5,Friday,October
,278.27,0.0,0.0,90,Rain,5,Friday,October
,278.27,0.0,0.0,90,Thunderstorm,5,Friday,October
,278.07,0.0,0.0,90,Rain,6,Friday,October
,278.07,0.0,0.0,90,Mist,6,Friday,October
,278.07,0.0,0.0,90,Rain,6,Friday,October
,277.53,0.0,0.0,90,Rain,7,Friday,October
,277.53,0.0,0.0,90,Rain,7,Friday,October
,276.23,0.0,0.0,90,Rain,8,Friday,October
,276.23,0.0,0.0,90,Mist,8,Friday,October
,276.23,0.0,0.0,90,Rain,8,Friday,October
,275.66,0.0,0.0,90,Rain,9,Friday,October
,275.66,0.0,0.0,90,Mist,9,Friday,October
,275.66,0.0,0.0,90,Snow,9,Friday,October
,275.02,0.0,0.0,90,Rain,10,Friday,October
,275.02,0.0,0.0,90,Mist,10,Friday,October
,275.02,0.0,0.0,90,Rain,10,Friday,October
,275.02,0.0,0.0,90,Snow,10,Friday,October
,275.03,0.0,0.0,90,Rain,11,Friday,October
,275.03,0.0,0.0,90,Snow,11,Friday,October
,275.03,0.0,0.0,90,Mist,11,Friday,October
,275.03,0.0,0.0,90,Rain,11,Friday,October
,274.5,0.0,0.0,90,Mist,12,Friday,October
,274.5,0.0,0.0,90,Snow,12,Friday,October
,275.01,0.0,0.0,90,Snow,13,Friday,October
,275.38,0.0,0.0,90,Snow,14,Friday,October
,275.38,0.0,0.0,90,Mist,14,Friday,October
,275.85,0.0,0.0,90,Snow,15,Friday,October
,276.56,0.0,0.0,90,Clouds,16,Friday,October
,276.7,0.0,0.0,90,Clouds,17,Friday,October
,276.71,0.0,0.0,90,Clouds,18,Friday,October
,276.43,0.0,0.0,90,Clouds,19,Friday,October
,276.23,0.0,0.0,90,Clouds,20,Friday,October
,275.99,0.0,0.0,75,Clouds,21,Friday,October
,276.28,0.0,0.0,90,Clouds,22,Friday,October
,276.28,0.0,0.0,90,Clouds,23,Friday,October
,276.01,0.0,0.0,90,Clouds,0,Saturday,October
,275.36,0.0,0.0,90,Clouds,1,Saturday,October
,274.93,0.0,0.0,20,Clouds,2,Saturday,October
,274.28,0.0,0.0,20,Clouds,3,Saturday,October
,274.01,0.0,0.0,1,Clear,4,Saturday,October
,273.71,0.0,0.0,1,Clear,5,Saturday,October
,273.43,0.0,0.0,1,Clear,6,Saturday,October
,273.65,0.0,0.0,20,Clouds,7,Saturday,October
,274.58,0.0,0.0,75,Clouds,8,Saturday,October
,275.39,0.0,0.0,90,Clouds,9,Saturday,October
,275.44,0.0,0.0,0,Clear,10,Saturday,October
,276.11,0.0,0.0,90,Clouds,11,Saturday,October
,276.48,0.0,0.0,90,Clouds,12,Saturday,October
,276.5,0.0,0.0,90,Clouds,13,Saturday,October
,276.56,0.0,0.0,90,Clouds,14,Saturday,October
,276.61,0.0,0.0,90,Clouds,15,Saturday,October
,276.9,0.0,0.0,90,Clouds,16,Saturday,October
,276.61,0.0,0.0,90,Clouds,17,Saturday,October
,276.34,0.0,0.0,90,Clouds,18,Saturday,October
,275.96,0.0,0.0,90,Clouds,19,Saturday,October
,275.6,0.0,0.0,90,Clouds,20,Saturday,October
,274.86,0.0,0.0,90,Clouds,21,Saturday,October
,274.05,0.0,0.0,20,Clouds,22,Saturday,October
,273.62,0.0,0.0,20,Clouds,23,Saturday,October
,273.52,0.0,0.0,20,Clouds,0,Sunday,October
,273.54,0.0,0.0,90,Clouds,1,Sunday,October
,273.63,0.0,0.0,90,Clouds,2,Sunday,October
,273.63,0.0,0.0,90,Clouds,3,Sunday,October
,273.22,0.0,0.0,90,Clouds,4,Sunday,October
,272.75,0.0,0.0,75,Clouds,5,Sunday,October
,272.16,0.0,0.0,75,Clouds,6,Sunday,October
,271.06,0.0,0.0,20,Clouds,7,Sunday,October
,270.68,0.0,0.0,1,Clear,8,Sunday,October
,272.6,0.0,0.0,1,Clear,9,Sunday,October
,274.06,0.0,0.0,1,Clear,10,Sunday,October
,275.81,0.0,0.0,1,Clear,11,Sunday,October
,277.54,0.0,0.0,20,Clouds,12,Sunday,October
,278.54,0.0,0.0,40,Clouds,13,Sunday,October
,278.97,0.0,0.0,40,Clouds,14,Sunday,October
,278.91,0.0,0.0,75,Clouds,15,Sunday,October
,278.81,0.0,0.0,75,Clouds,16,Sunday,October
,278.27,0.0,0.0,75,Clouds,17,Sunday,October
,276.67,0.0,0.0,75,Clouds,18,Sunday,October
,275.86,0.0,0.0,75,Clouds,19,Sunday,October
,274.29,0.0,0.0,75,Clouds,20,Sunday,October
,273.37,0.0,0.0,75,Clouds,21,Sunday,October
,272.77,0.0,0.0,75,Clouds,22,Sunday,October
,272.01,0.0,0.0,75,Clouds,23,Sunday,October
,271.78,0.0,0.0,40,Clouds,0,Monday,October
,271.41,0.0,0.0,75,Haze,1,Monday,October
,271.46,0.0,0.0,75,Mist,2,Monday,October
,271.76,0.0,0.0,75,Clouds,3,Monday,October
,272.24,0.0,0.0,90,Clouds,4,Monday,October
,271.98,0.0,0.0,90,Clouds,5,Monday,October
,271.53,0.0,0.0,40,Clouds,6,Monday,October
,271.46,0.0,0.0,40,Clouds,7,Monday,October
,271.7,0.0,0.0,40,Clouds,8,Monday,October
,273.26,0.0,0.0,75,Clouds,9,Monday,October
,274.9,0.0,0.0,90,Clouds,10,Monday,October
,276.33,0.0,0.0,90,Clouds,11,Monday,October
,277.58,0.0,0.0,90,Snow,12,Monday,October
,278.5,0.0,0.0,90,Clouds,13,Monday,October
,279.3,0.0,0.0,90,Clouds,14,Monday,October
,279.89,0.0,0.0,90,Clouds,15,Monday,October
,280.11,0.0,0.0,40,Clouds,16,Monday,October
,279.82,0.0,0.0,40,Clouds,17,Monday,October
,278.69,0.0,0.0,40,Clouds,18,Monday,October
,277.75,0.0,0.0,40,Clouds,19,Monday,October
,276.77,0.0,0.0,40,Clouds,20,Monday,October
,276.61,0.0,0.0,75,Clouds,21,Monday,October
,276.06,0.0,0.0,75,Clouds,22,Monday,October
,275.22,0.0,0.0,20,Clouds,23,Monday,October
,274.75,0.0,0.0,20,Clouds,0,Tuesday,October
,274.24,0.0,0.0,20,Clouds,1,Tuesday,October
,273.47,0.0,0.0,20,Clouds,2,Tuesday,October
,273.5,0.0,0.0,1,Clear,3,Tuesday,October
,273.15,0.0,0.0,75,Clouds,4,Tuesday,October
,273.0,0.0,0.0,20,Clouds,5,Tuesday,October
,272.69,0.0,0.0,20,Clouds,6,Tuesday,October
,273.08,0.0,0.0,40,Clouds,7,Tuesday,October
,273.91,0.0,0.0,75,Clouds,8,Tuesday,October
,274.82,0.0,0.0,75,Clouds,9,Tuesday,October
,276.16,0.0,0.0,75,Clouds,10,Tuesday,October
,277.69,0.0,0.0,90,Clouds,11,Tuesday,October
,278.47,0.0,0.0,90,Clouds,12,Tuesday,October
,279.12,0.0,0.0,90,Clouds,13,Tuesday,October
,279.28,0.0,0.0,90,Clouds,14,Tuesday,October
,280.19,0.0,0.0,90,Clouds,15,Tuesday,October
,280.5,0.0,0.0,90,Clouds,16,Tuesday,October
,280.3,0.0,0.0,90,Clouds,17,Tuesday,October
,279.58,0.0,0.0,75,Clouds,18,Tuesday,October
,278.78,0.0,0.0,75,Clouds,19,Tuesday,October
,278.5,0.0,0.0,90,Clouds,20,Tuesday,October
,276.93,0.0,0.0,75,Clouds,21,Tuesday,October
,276.03,0.0,0.0,40,Clouds,22,Tuesday,October
,275.01,0.0,0.0,40,Clouds,23,Tuesday,October
,273.87,0.0,0.0,40,Clouds,0,Wednesday,October
,272.99,0.0,0.0,1,Clear,1,Wednesday,October
,272.41,0.0,0.0,1,Clear,2,Wednesday,October
,272.31,0.0,0.0,1,Clear,3,Wednesday,October
,272.39,0.0,0.0,1,Clear,4,Wednesday,October
,271.73,0.0,0.0,1,Clear,5,Wednesday,October
,271.54,0.0,0.0,1,Clear,6,Wednesday,October
,271.12,0.0,0.0,1,Clear,7,Wednesday,October
,271.17,0.0,0.0,20,Clouds,8,Wednesday,October
,273.11,0.0,0.0,20,Clouds,9,Wednesday,October
,276.01,0.0,0.0,20,Clouds,10,Wednesday,October
,278.27,0.0,0.0,20,Clouds,11,Wednesday,October
,279.84,0.0,0.0,20,Clouds,12,Wednesday,October
,280.68,0.0,0.0,40,Clouds,13,Wednesday,October
,281.22,0.0,0.0,20,Clouds,14,Wednesday,October
,281.8,0.0,0.0,20,Clouds,15,Wednesday,October
,282.2,0.0,0.0,40,Clouds,16,Wednesday,October
,281.48,0.0,0.0,20,Clouds,17,Wednesday,October
,280.0,0.0,0.0,20,Clouds,18,Wednesday,October
,278.48,0.0,0.0,20,Clouds,19,Wednesday,October
,276.86,0.0,0.0,20,Clouds,20,Wednesday,October
,275.45,0.0,0.0,1,Clear,21,Wednesday,October
,274.05,0.0,0.0,1,Clear,22,Wednesday,October
,272.75,0.0,0.0,1,Clear,23,Wednesday,October
,271.73,0.0,0.0,1,Clear,0,Thursday,November
,270.91,0.0,0.0,1,Clear,1,Thursday,November
,270.15,0.0,0.0,1,Clear,2,Thursday,November
,269.68,0.0,0.0,1,Clear,3,Thursday,November
,269.44,0.0,0.0,1,Clear,4,Thursday,November
,268.96,0.0,0.0,1,Clear,5,Thursday,November
,268.61,0.0,0.0,1,Clear,6,Thursday,November
,268.74,0.0,0.0,1,Clear,7,Thursday,November
,268.45,0.0,0.0,20,Clouds,8,Thursday,November
,270.9,0.0,0.0,1,Clear,9,Thursday,November
,273.45,0.0,0.0,1,Clear,10,Thursday,November
,275.9,0.0,0.0,20,Clouds,11,Thursday,November
,278.7,0.0,0.0,20,Clouds,12,Thursday,November
,280.25,0.0,0.0,20,Clouds,13,Thursday,November
,281.67,0.0,0.0,1,Clear,14,Thursday,November
,283.03,0.0,0.0,1,Clear,15,Thursday,November
,283.13,0.0,0.0,1,Clear,16,Thursday,November
,283.04,0.0,0.0,20,Clouds,17,Thursday,November
,281.3,0.0,0.0,20,Clouds,18,Thursday,November
,279.84,0.0,0.0,40,Clouds,19,Thursday,November
,278.88,0.0,0.0,40,Clouds,20,Thursday,November
,278.51,0.0,0.0,90,Clouds,21,Thursday,November
,279.26,0.0,0.0,90,Clouds,22,Thursday,November
,279.21,0.0,0.0,90,Drizzle,23,Thursday,November
,278.85,0.0,0.0,90,Clouds,0,Friday,November
,277.59,0.0,0.0,75,Haze,1,Friday,November
,277.01,0.0,0.0,40,Clouds,2,Friday,November
,277.15,0.0,0.0,75,Clouds,3,Friday,November
,277.9,0.0,0.0,75,Clouds,4,Friday,November
,278.31,0.0,0.0,90,Clouds,5,Friday,November
,278.63,0.0,0.0,90,Clouds,6,Friday,November
,278.22,0.0,0.0,90,Clouds,7,Friday,November
,277.58,0.0,0.0,75,Clouds,8,Friday,November
,278.02,0.0,0.0,40,Clouds,9,Friday,November
,278.37,0.0,0.0,90,Clouds,10,Friday,November
,278.78,0.0,0.0,90,Clouds,11,Friday,November
,278.78,0.0,0.0,75,Clouds,12,Friday,November
,279.59,0.0,0.0,75,Clouds,13,Friday,November
,279.64,0.0,0.0,1,Clear,14,Friday,November
,280.0,0.0,0.0,40,Clouds,15,Friday,November
,279.76,0.0,0.0,40,Clouds,16,Friday,November
,278.9,0.0,0.0,40,Clouds,17,Friday,November
,277.06,0.0,0.0,40,Clouds,18,Friday,November
,275.29,0.0,0.0,40,Clouds,19,Friday,November
,274.98,0.0,0.0,20,Clouds,20,Friday,November
,273.31,0.0,0.0,20,Clouds,21,Friday,November
,272.77,0.0,0.0,1,Clear,22,Friday,November
,272.06,0.0,0.0,1,Clear,23,Friday,November
,272.01,0.0,0.0,20,Clouds,0,Saturday,November
,271.8,0.0,0.0,75,Clouds,1,Saturday,November
,271.3,0.0,0.0,75,Clouds,2,Saturday,November
,270.41,0.0,0.0,20,Clouds,3,Saturday,November
,269.9,0.0,0.0,20,Clouds,4,Saturday,November
,269.56,0.0,0.0,1,Clear,5,Saturday,November
,269.39,0.0,0.0,20,Clouds,6,Saturday,November
,269.24,0.0,0.0,20,Clouds,7,Saturday,November
,268.99,0.0,0.0,40,Clouds,8,Saturday,November
,271.47,0.0,0.0,75,Clouds,9,Saturday,November
,272.85,0.0,0.0,75,Clouds,10,Saturday,November
,273.93,0.0,0.0,75,Clouds,11,Saturday,November
,274.85,0.0,0.0,75,Clouds,12,Saturday,November
,275.43,0.0,0.0,75,Clouds,13,Saturday,November
,275.73,0.0,0.0,40,Clouds,14,Saturday,November
,275.9,0.0,0.0,40,Clouds,15,Saturday,November
,276.29,0.0,0.0,75,Clouds,16,Saturday,November
,276.41,0.0,0.0,75,Clouds,17,Saturday,November
,276.29,0.0,0.0,75,Clouds,18,Saturday,November
,276.13,0.0,0.0,90,Clouds,19,Saturday,November
,275.93,0.0,0.0,90,Clouds,20,Saturday,November
,275.93,0.0,0.0,90,Clouds,21,Saturday,November
,275.67,0.0,0.0,90,Clouds,22,Saturday,November
,275.58,0.0,0.0,90,Clouds,23,Saturday,November
,275.67,0.0,0.0,90,Clouds,0,Sunday,November
,275.6,0.0,0.0,90,Clouds,1,Sunday,November
,275.77,0.0,0.0,90,Clouds,1,Sunday,November
,275.42,0.0,0.0,90,Clouds,2,Sunday,November
,275.47,0.0,0.0,90,Clouds,3,Sunday,November
,275.33,0.0,0.0,90,Clouds,5,Sunday,November
,275.08,0.0,0.0,90,Clouds,6,Sunday,November
,275.08,0.0,0.0,90,Clouds,7,Sunday,November
,275.09,0.0,0.0,90,Rain,8,Sunday,November
,275.09,0.0,0.0,90,Snow,8,Sunday,November
,275.44,0.0,0.0,90,Clouds,9,Sunday,November
,276.1,0.0,0.0,90,Clouds,10,Sunday,November
,276.45,0.0,0.0,90,Clouds,11,Sunday,November
,276.76,0.0,0.0,90,Clouds,12,Sunday,November
,277.11,0.0,0.0,90,Clouds,13,Sunday,November
,278.13,0.0,0.0,90,Clouds,14,Sunday,November
,278.44,0.0,0.0,90,Clouds,15,Sunday,November
,278.44,0.0,0.0,90,Clouds,16,Sunday,November
,278.09,0.0,0.0,90,Clouds,17,Sunday,November
,277.72,0.0,0.0,90,Clouds,18,Sunday,November
,277.41,0.0,0.0,90,Clouds,19,Sunday,November
,277.2,0.0,0.0,90,Clouds,20,Sunday,November
,277.06,0.0,0.0,90,Clouds,21,Sunday,November
,276.7,0.0,0.0,90,Clouds,22,Sunday,November
,276.54,0.0,0.0,90,Rain,23,Sunday,November
,276.07,0.0,0.0,90,Clouds,0,Monday,November
,275.67,0.0,0.0,75,Clouds,1,Monday,November
,274.97,0.0,0.0,40,Clouds,2,Monday,November
,274.86,0.0,0.0,20,Clouds,3,Monday,November
,273.45,0.0,0.0,75,Mist,4,Monday,November
,272.66,0.0,0.0,20,Clouds,5,Monday,November
,272.18,0.0,0.0,20,Clouds,6,Monday,November
,272.32,0.0,0.0,1,Clear,7,Monday,November
,272.69,0.0,0.0,90,Clouds,8,Monday,November
,274.26,0.0,0.0,90,Clouds,9,Monday,November
,275.99,0.0,0.0,90,Clouds,10,Monday,November
,277.35,0.0,0.0,90,Clouds,11,Monday,November
,277.83,0.0,0.0,90,Clouds,12,Monday,November
,278.47,0.0,0.0,90,Clouds,13,Monday,November
,278.71,0.0,0.0,46,Clear,14,Monday,November
,280.56,0.0,0.0,46,Clear,16,Monday,November
,280.56,0.0,0.0,46,Clear,17,Monday,November
,279.26,0.0,0.0,46,Clear,18,Monday,November
,280.56,0.0,0.0,46,Clear,20,Monday,November
,280.56,0.0,0.0,46,Clear,21,Monday,November
,280.56,0.0,0.0,46,Clear,22,Monday,November
,280.56,0.0,0.0,46,Clear,23,Monday,November
,280.56,0.0,0.0,46,Clear,0,Tuesday,November
,274.41,0.0,0.0,98,Clear,1,Tuesday,November
,274.41,0.0,0.0,98,Clear,2,Tuesday,November
,274.41,0.0,0.0,98,Clear,3,Tuesday,November
,274.41,0.0,0.0,98,Clear,4,Tuesday,November
,274.41,0.0,0.0,98,Clear,5,Tuesday,November
,274.41,0.0,0.0,98,Clear,6,Tuesday,November
,274.91,0.0,0.0,99,Clear,7,Tuesday,November
,274.91,0.0,0.0,99,Clear,8,Tuesday,November
,274.91,0.0,0.0,99,Clear,9,Tuesday,November
,274.91,0.0,0.0,99,Clear,10,Tuesday,November
,277.12,0.0,0.0,90,Mist,12,Tuesday,November
,278.04,0.0,0.0,90,Clouds,13,Tuesday,November
,278.19,0.0,0.0,90,Clouds,14,Tuesday,November
,278.38,0.0,0.0,90,Clouds,15,Tuesday,November
,278.59,0.0,0.0,90,Mist,16,Tuesday,November
,278.65,0.0,0.0,90,Mist,17,Tuesday,November
,278.74,0.0,0.0,90,Haze,18,Tuesday,November
,278.74,0.0,0.0,90,Mist,18,Tuesday,November
,278.87,0.0,0.0,90,Haze,19,Tuesday,November
,278.87,0.0,0.0,90,Mist,19,Tuesday,November
,279.02,0.0,0.0,90,Haze,20,Tuesday,November
,279.02,0.0,0.0,90,Mist,20,Tuesday,November
,278.84,0.0,0.0,90,Haze,21,Tuesday,November
,278.84,0.0,0.0,90,Drizzle,21,Tuesday,November
,278.84,0.0,0.0,90,Mist,21,Tuesday,November
,278.56,0.0,0.0,90,Haze,22,Tuesday,November
,278.56,0.0,0.0,90,Rain,22,Tuesday,November
,278.56,0.0,0.0,90,Drizzle,22,Tuesday,November
,278.5,0.0,0.0,90,Haze,23,Tuesday,November
,278.5,0.0,0.0,90,Mist,23,Tuesday,November
,278.03,0.0,0.0,90,Haze,0,Wednesday,November
,278.03,0.0,0.0,90,Rain,0,Wednesday,November
,278.03,0.0,0.0,90,Mist,0,Wednesday,November
,277.28,0.0,0.0,90,Rain,1,Wednesday,November
,277.28,0.0,0.0,90,Mist,1,Wednesday,November
,277.06,0.0,0.0,90,Rain,2,Wednesday,November
,277.06,0.0,0.0,90,Mist,2,Wednesday,November
,277.06,0.0,0.0,90,Rain,2,Wednesday,November
,277.06,0.0,0.0,90,Snow,2,Wednesday,November
,276.83,0.0,0.0,90,Rain,3,Wednesday,November
,276.83,0.0,0.0,90,Mist,3,Wednesday,November
,276.83,0.0,0.0,90,Rain,3,Wednesday,November
,277.15,0.0,0.0,90,Rain,4,Wednesday,November
,277.15,0.0,0.0,90,Mist,4,Wednesday,November
,277.57,0.0,0.0,90,Rain,5,Wednesday,November
,277.57,0.0,0.0,90,Mist,5,Wednesday,November
,277.51,0.0,0.0,90,Rain,6,Wednesday,November
